x1	y1	x2	y2	URL	File	Tile	LonMin	LatMin	LonMin	LatMax
1590	390	1620	410	http://viewfinderpanoramas.org/dem3/C54.zip	dem3/C54.zip	C54	138	12	144	8
1620	390	1650	410	http://viewfinderpanoramas.org/dem3/C55.zip	dem3/C55.zip	C55	144	12	150	8
1650	390	1680	410	http://viewfinderpanoramas.org/dem3/C56.zip	dem3/C56.zip	C56	150	12	156	8
1680	390	1710	410	http://viewfinderpanoramas.org/dem3/C57.zip	dem3/C57.zip	C57	156	12	162	8
1710	390	1740	410	http://viewfinderpanoramas.org/dem3/C58.zip	dem3/C58.zip	C58	162	12	168	8
1740	390	1770	410	http://viewfinderpanoramas.org/dem3/C59.zip	dem3/C59.zip	C59	168	12	174	8
60	410	90	430	http://viewfinderpanoramas.org/dem3/B03.zip	dem3/B03.zip	B03	-168	8	-162	4
90	410	120	430	http://viewfinderpanoramas.org/dem3/B04.zip	dem3/B04.zip	B04	-162	8	-156	4
450	410	480	430	http://viewfinderpanoramas.org/dem3/B16.zip	dem3/B16.zip	B16	-90	8	-84	4
480	410	510	430	http://viewfinderpanoramas.org/dem3/B17.zip	dem3/B17.zip	B17	-84	8	-78	4
510	410	540	430	http://viewfinderpanoramas.org/dem3/B18.zip	dem3/B18.zip	B18	-78	8	-72	4
540	410	570	430	http://viewfinderpanoramas.org/dem3/B19.zip	dem3/B19.zip	B19	-72	8	-66	4
570	410	600	430	http://viewfinderpanoramas.org/dem3/B20.zip	dem3/B20.zip	B20	-66	8	-60	4
600	410	630	430	http://viewfinderpanoramas.org/dem3/B21.zip	dem3/B21.zip	B21	-60	8	-54	4
630	410	660	430	http://viewfinderpanoramas.org/dem3/B22.zip	dem3/B22.zip	B22	-54	8	-48	4
810	410	840	430	http://viewfinderpanoramas.org/dem3/B28.zip	dem3/B28.zip	B28	-18	8	-12	4
840	410	870	430	http://viewfinderpanoramas.org/dem3/B29.zip	dem3/B29.zip	B29	-12	8	-6	4
870	410	900	430	http://viewfinderpanoramas.org/dem3/B30.zip	dem3/B30.zip	B30	-6	8	0	4
900	410	930	430	http://viewfinderpanoramas.org/dem3/B31.zip	dem3/B31.zip	B31	0	8	6	4
930	410	960	430	http://viewfinderpanoramas.org/dem3/B32.zip	dem3/B32.zip	B32	6	8	12	4
960	410	990	430	http://viewfinderpanoramas.org/dem3/B33.zip	dem3/B33.zip	B33	12	8	18	4
990	410	1020	430	http://viewfinderpanoramas.org/dem3/B34.zip	dem3/B34.zip	B34	18	8	24	4
1020	410	1050	430	http://viewfinderpanoramas.org/dem3/B35.zip	dem3/B35.zip	B35	24	8	30	4
1050	410	1080	430	http://viewfinderpanoramas.org/dem3/B36.zip	dem3/B36.zip	B36	30	8	36	4
1080	410	1110	430	http://viewfinderpanoramas.org/dem3/B37.zip	dem3/B37.zip	B37	36	8	42	4
1110	410	1140	430	http://viewfinderpanoramas.org/dem3/B38.zip	dem3/B38.zip	B38	42	8	48	4
1140	410	1170	430	http://viewfinderpanoramas.org/dem3/B39.zip	dem3/B39.zip	B39	48	8	54	4
1260	410	1290	430	http://viewfinderpanoramas.org/dem3/B43.zip	dem3/B43.zip	B43	72	8	78	4
1290	410	1320	430	http://viewfinderpanoramas.org/dem3/B44.zip	dem3/B44.zip	B44	78	8	84	4
1350	410	1380	430	http://viewfinderpanoramas.org/dem3/B46.zip	dem3/B46.zip	B46	90	8	96	4
1380	410	1410	430	http://viewfinderpanoramas.org/dem3/B47.zip	dem3/B47.zip	B47	96	8	102	4
1410	410	1440	430	http://viewfinderpanoramas.org/dem3/B48.zip	dem3/B48.zip	B48	102	8	108	4
1440	410	1470	430	http://viewfinderpanoramas.org/dem3/B49.zip	dem3/B49.zip	B49	108	8	114	4
1470	410	1500	430	http://viewfinderpanoramas.org/dem3/B50.zip	dem3/B50.zip	B50	114	8	120	4
1500	410	1530	430	http://viewfinderpanoramas.org/dem3/B51.zip	dem3/B51.zip	B51	120	8	126	4
1530	410	1560	430	http://viewfinderpanoramas.org/dem3/B52.zip	dem3/B52.zip	B52	126	8	132	4
1560	410	1590	430	http://viewfinderpanoramas.org/dem3/B53.zip	dem3/B53.zip	B53	132	8	138	4
1590	410	1620	430	http://viewfinderpanoramas.org/dem3/B54.zip	dem3/B54.zip	B54	138	8	144	4
1620	410	1650	430	http://viewfinderpanoramas.org/dem3/B55.zip	dem3/B55.zip	B55	144	8	150	4
1650	410	1680	430	http://viewfinderpanoramas.org/dem3/B56.zip	dem3/B56.zip	B56	150	8	156	4
1680	410	1710	430	http://viewfinderpanoramas.org/dem3/B57.zip	dem3/B57.zip	B57	156	8	162	4
1710	410	1740	430	http://viewfinderpanoramas.org/dem3/B58.zip	dem3/B58.zip	B58	162	8	168	4
1740	410	1770	430	http://viewfinderpanoramas.org/dem3/B59.zip	dem3/B59.zip	B59	168	8	174	4
0	430	30	450	http://viewfinderpanoramas.org/dem3/A01.zip	dem3/A01.zip	A01	-180	4	-174	0
90	430	120	450	http://viewfinderpanoramas.org/dem3/A04.zip	dem3/A04.zip	A04	-162	4	-156	0
420	430	450	450	http://viewfinderpanoramas.org/dem3/A15.zip	dem3/A15.zip	A15	-96	4	-90	0
450	430	480	450	http://viewfinderpanoramas.org/dem3/A16.zip	dem3/A16.zip	A16	-90	4	-84	0
480	430	510	450	http://viewfinderpanoramas.org/dem3/A17.zip	dem3/A17.zip	A17	-84	4	-78	0
510	430	540	450	http://viewfinderpanoramas.org/dem3/A18.zip	dem3/A18.zip	A18	-78	4	-72	0
540	430	570	450	http://viewfinderpanoramas.org/dem3/A19.zip	dem3/A19.zip	A19	-72	4	-66	0
570	430	600	450	http://viewfinderpanoramas.org/dem3/A20.zip	dem3/A20.zip	A20	-66	4	-60	0
600	430	630	450	http://viewfinderpanoramas.org/A21.zip	A21.zip	A21	-60	4	-54	0
630	430	660	450	http://viewfinderpanoramas.org/dem3/A22.zip	dem3/A22.zip	A22	-54	4	-48	0
930	430	960	450	http://viewfinderpanoramas.org/dem3/A32.zip	dem3/A32.zip	A32	6	4	12	0
960	430	990	450	http://viewfinderpanoramas.org/dem3/A33.zip	dem3/A33.zip	A33	12	4	18	0
990	430	1020	450	http://viewfinderpanoramas.org/dem3/A34.zip	dem3/A34.zip	A34	18	4	24	0
1020	430	1050	450	http://viewfinderpanoramas.org/dem3/A35.zip	dem3/A35.zip	A35	24	4	30	0
1050	430	1080	450	http://viewfinderpanoramas.org/dem3/A36.zip	dem3/A36.zip	A36	30	4	36	0
1080	430	1110	450	http://viewfinderpanoramas.org/dem3/A37.zip	dem3/A37.zip	A37	36	4	42	0
1110	430	1140	450	http://viewfinderpanoramas.org/dem3/A38.zip	dem3/A38.zip	A38	42	4	48	0
1260	430	1290	450	http://viewfinderpanoramas.org/dem3/A43.zip	dem3/A43.zip	A43	72	4	78	0
1350	430	1380	450	http://viewfinderpanoramas.org/dem3/A46.zip	dem3/A46.zip	A46	90	4	96	0
1380	430	1410	450	http://viewfinderpanoramas.org/dem3/A47.zip	dem3/A47.zip	A47	96	4	102	0
1410	430	1440	450	http://viewfinderpanoramas.org/dem3/A48.zip	dem3/A48.zip	A48	102	4	108	0
1440	430	1470	450	http://viewfinderpanoramas.org/dem3/A49.zip	dem3/A49.zip	A49	108	4	114	0
1470	430	1500	450	http://viewfinderpanoramas.org/dem3/A50.zip	dem3/A50.zip	A50	114	4	120	0
1500	430	1530	450	http://viewfinderpanoramas.org/dem3/A51.zip	dem3/A51.zip	A51	120	4	126	0
1530	430	1560	450	http://viewfinderpanoramas.org/dem3/A52.zip	dem3/A52.zip	A52	126	4	132	0
1560	430	1590	450	http://viewfinderpanoramas.org/dem3/A53.zip	dem3/A53.zip	A53	132	4	138	0
1650	430	1680	450	http://viewfinderpanoramas.org/dem3/A56.zip	dem3/A56.zip	A56	150	4	156	0
1740	430	1770	450	http://viewfinderpanoramas.org/dem3/A59.zip	dem3/A59.zip	A59	168	4	174	0
0	450	30	470	http://viewfinderpanoramas.org/dem3/SA01.zip	dem3/SA01.zip	SA01	-180	0	-174	-4
30	450	60	470	http://viewfinderpanoramas.org/dem3/SA02.zip	dem3/SA02.zip	SA02	-174	0	-168	-4
90	450	120	470	http://viewfinderpanoramas.org/dem3/SA04.zip	dem3/SA04.zip	SA04	-162	0	-156	-4
120	450	150	470	http://viewfinderpanoramas.org/dem3/SA05.zip	dem3/SA05.zip	SA05	-156	0	-150	-4
420	450	450	470	http://viewfinderpanoramas.org/dem3/SA15.zip	dem3/SA15.zip	SA15	-96	0	-90	-4
450	450	480	470	http://viewfinderpanoramas.org/dem3/SA16.zip	dem3/SA16.zip	SA16	-90	0	-84	-4
480	450	510	470	http://viewfinderpanoramas.org/dem3/SA17.zip	dem3/SA17.zip	SA17	-84	0	-78	-4
510	450	540	470	http://viewfinderpanoramas.org/dem3/SA18.zip	dem3/SA18.zip	SA18	-78	0	-72	-4
540	450	570	470	http://viewfinderpanoramas.org/dem3/SA19.zip	dem3/SA19.zip	SA19	-72	0	-66	-4
570	450	600	470	http://viewfinderpanoramas.org/dem3/SA20.zip	dem3/SA20.zip	SA20	-66	0	-60	-4
600	450	630	470	http://viewfinderpanoramas.org/dem3/SA21.zip	dem3/SA21.zip	SA21	-60	0	-54	-4
630	450	660	470	http://viewfinderpanoramas.org/dem3/SA22.zip	dem3/SA22.zip	SA22	-54	0	-48	-4
660	450	690	470	http://viewfinderpanoramas.org/dem3/SA23.zip	dem3/SA23.zip	SA23	-48	0	-42	-4
690	450	720	470	http://viewfinderpanoramas.org/dem3/SA24.zip	dem3/SA24.zip	SA24	-42	0	-36	-4
720	450	750	470	http://viewfinderpanoramas.org/dem3/SA25.zip	dem3/SA25.zip	SA25	-36	0	-30	-4
900	450	930	470	http://viewfinderpanoramas.org/dem3/SA31.zip	dem3/SA31.zip	SA31	0	0	6	-4
930	450	960	470	http://viewfinderpanoramas.org/dem3/SA32.zip	dem3/SA32.zip	SA32	6	0	12	-4
960	450	990	470	http://viewfinderpanoramas.org/dem3/SA33.zip	dem3/SA33.zip	SA33	12	0	18	-4
990	450	1020	470	http://viewfinderpanoramas.org/dem3/SA34.zip	dem3/SA34.zip	SA34	18	0	24	-4
1020	450	1050	470	http://viewfinderpanoramas.org/dem3/SA35.zip	dem3/SA35.zip	SA35	24	0	30	-4
1050	450	1080	470	http://viewfinderpanoramas.org/dem3/SA36.zip	dem3/SA36.zip	SA36	30	0	36	-4
1080	450	1110	470	http://viewfinderpanoramas.org/dem3/SA37.zip	dem3/SA37.zip	SA37	36	0	42	-4
1110	450	1140	470	http://viewfinderpanoramas.org/dem3/SA38.zip	dem3/SA38.zip	SA38	42	0	48	-4
1170	450	1200	470	http://viewfinderpanoramas.org/dem3/SA40.zip	dem3/SA40.zip	SA40	54	0	60	-4
1260	450	1290	470	http://viewfinderpanoramas.org/dem3/SA43.zip	dem3/SA43.zip	SA43	72	0	78	-4
1380	450	1410	470	http://viewfinderpanoramas.org/dem3/SA47.zip	dem3/SA47.zip	SA47	96	0	102	-4
1410	450	1440	470	http://viewfinderpanoramas.org/dem3/SA48.zip	dem3/SA48.zip	SA48	102	0	108	-4
1440	450	1470	470	http://viewfinderpanoramas.org/dem3/SA49.zip	dem3/SA49.zip	SA49	108	0	114	-4
1470	450	1500	470	http://viewfinderpanoramas.org/dem3/SA50.zip	dem3/SA50.zip	SA50	114	0	120	-4
1500	450	1530	470	http://viewfinderpanoramas.org/dem3/SA51.zip	dem3/SA51.zip	SA51	120	0	126	-4
1530	450	1560	470	http://viewfinderpanoramas.org/dem3/SA52.zip	dem3/SA52.zip	SA52	126	0	132	-4
1560	450	1590	470	http://viewfinderpanoramas.org/dem3/SA53.zip	dem3/SA53.zip	SA53	132	0	138	-4
1590	450	1620	470	http://viewfinderpanoramas.org/dem3/SA54.zip	dem3/SA54.zip	SA54	138	0	144	-4
1620	450	1650	470	http://viewfinderpanoramas.org/dem3/SA55.zip	dem3/SA55.zip	SA55	144	0	150	-4
1650	450	1680	470	http://viewfinderpanoramas.org/dem3/SA56.zip	dem3/SA56.zip	SA56	150	0	156	-4
1710	450	1740	470	http://viewfinderpanoramas.org/dem3/SA58.zip	dem3/SA58.zip	SA58	162	0	168	-4
1740	450	1770	470	http://viewfinderpanoramas.org/dem3/SA59.zip	dem3/SA59.zip	SA59	168	0	174	-4
1770	450	1800	470	http://viewfinderpanoramas.org/dem3/SA60.zip	dem3/SA60.zip	SA60	174	0	180	-4
0	470	30	490	http://viewfinderpanoramas.org/dem3/SB01.zip	dem3/SB01.zip	SB01	-180	-4	-174	-8
30	470	60	490	http://viewfinderpanoramas.org/dem3/SB02.zip	dem3/SB02.zip	SB02	-174	-4	-168	-8
120	470	150	490	http://viewfinderpanoramas.org/dem3/SB05.zip	dem3/SB05.zip	SB05	-156	-4	-150	-8
180	470	210	490	http://viewfinderpanoramas.org/dem3/SB07.zip	dem3/SB07.zip	SB07	-144	-4	-138	-8
480	470	510	490	http://viewfinderpanoramas.org/dem3/SB17.zip	dem3/SB17.zip	SB17	-84	-4	-78	-8
510	470	540	490	http://viewfinderpanoramas.org/dem3/SB18.zip	dem3/SB18.zip	SB18	-78	-4	-72	-8
540	470	570	490	http://viewfinderpanoramas.org/dem3/SB19.zip	dem3/SB19.zip	SB19	-72	-4	-66	-8
570	470	600	490	http://viewfinderpanoramas.org/dem3/SB20.zip	dem3/SB20.zip	SB20	-66	-4	-60	-8
600	470	630	490	http://viewfinderpanoramas.org/dem3/SB21.zip	dem3/SB21.zip	SB21	-60	-4	-54	-8
630	470	660	490	http://viewfinderpanoramas.org/dem3/SB22.zip	dem3/SB22.zip	SB22	-54	-4	-48	-8
660	470	690	490	http://viewfinderpanoramas.org/dem3/SB23.zip	dem3/SB23.zip	SB23	-48	-4	-42	-8
690	470	720	490	http://viewfinderpanoramas.org/dem3/SB24.zip	dem3/SB24.zip	SB24	-42	-4	-36	-8
720	470	750	490	http://viewfinderpanoramas.org/dem3/SB25.zip	dem3/SB25.zip	SB25	-36	-4	-30	-8
810	470	840	490	http://viewfinderpanoramas.org/dem3/SB28.zip	dem3/SB28.zip	SB28	-18	-4	-12	-8
930	470	960	490	http://viewfinderpanoramas.org/dem3/SB32.zip	dem3/SB32.zip	SB32	6	-4	12	-8
960	470	990	490	http://viewfinderpanoramas.org/dem3/SB33.zip	dem3/SB33.zip	SB33	12	-4	18	-8
990	470	1020	490	http://viewfinderpanoramas.org/dem3/SB34.zip	dem3/SB34.zip	SB34	18	-4	24	-8
1020	470	1050	490	http://viewfinderpanoramas.org/dem3/SB35.zip	dem3/SB35.zip	SB35	24	-4	30	-8
1050	470	1080	490	http://viewfinderpanoramas.org/dem3/SB36.zip	dem3/SB36.zip	SB36	30	-4	36	-8
1080	470	1110	490	http://viewfinderpanoramas.org/dem3/SB37.zip	dem3/SB37.zip	SB37	36	-4	42	-8
1140	470	1170	490	http://viewfinderpanoramas.org/dem3/SB39.zip	dem3/SB39.zip	SB39	48	-4	54	-8
1170	470	1200	490	http://viewfinderpanoramas.org/dem3/SB40.zip	dem3/SB40.zip	SB40	54	-4	60	-8
1230	470	1260	490	http://viewfinderpanoramas.org/dem3/SB42.zip	dem3/SB42.zip	SB42	66	-4	72	-8
1260	470	1290	490	http://viewfinderpanoramas.org/dem3/SB43.zip	dem3/SB43.zip	SB43	72	-4	78	-8
1380	470	1410	490	http://viewfinderpanoramas.org/dem3/SB47.zip	dem3/SB47.zip	SB47	96	-4	102	-8
1410	470	1440	490	http://viewfinderpanoramas.org/dem3/SB48.zip	dem3/SB48.zip	SB48	102	-4	108	-8
1440	470	1470	490	http://viewfinderpanoramas.org/dem3/SB49.zip	dem3/SB49.zip	SB49	108	-4	114	-8
1470	470	1500	490	http://viewfinderpanoramas.org/dem3/SB50.zip	dem3/SB50.zip	SB50	114	-4	120	-8
1500	470	1530	490	http://viewfinderpanoramas.org/dem3/SB51.zip	dem3/SB51.zip	SB51	120	-4	126	-8
1530	470	1560	490	http://viewfinderpanoramas.org/dem3/SB52.zip	dem3/SB52.zip	SB52	126	-4	132	-8
1560	470	1590	490	http://viewfinderpanoramas.org/dem3/SB53.zip	dem3/SB53.zip	SB53	132	-4	138	-8
1590	470	1620	490	http://viewfinderpanoramas.org/dem3/SB54.zip	dem3/SB54.zip	SB54	138	-4	144	-8
1620	470	1650	490	http://viewfinderpanoramas.org/dem3/SB55.zip	dem3/SB55.zip	SB55	144	-4	150	-8
1650	470	1680	490	http://viewfinderpanoramas.org/dem3/SB56.zip	dem3/SB56.zip	SB56	150	-4	156	-8
1680	470	1710	490	http://viewfinderpanoramas.org/dem3/SB57.zip	dem3/SB57.zip	SB57	156	-4	162	-8
1770	470	1800	490	http://viewfinderpanoramas.org/dem3/SB60.zip	dem3/SB60.zip	SB60	174	-4	180	-8
30	490	60	510	http://viewfinderpanoramas.org/dem3/SC02.zip	dem3/SC02.zip	SC02	-174	-8	-168	-12
60	490	90	510	http://viewfinderpanoramas.org/dem3/SC03.zip	dem3/SC03.zip	SC03	-168	-8	-162	-12
90	490	120	510	http://viewfinderpanoramas.org/dem3/SC04.zip	dem3/SC04.zip	SC04	-162	-8	-156	-12
120	490	150	510	http://viewfinderpanoramas.org/dem3/SC05.zip	dem3/SC05.zip	SC05	-156	-8	-150	-12
180	490	210	510	http://viewfinderpanoramas.org/dem3/SC07.zip	dem3/SC07.zip	SC07	-144	-8	-138	-12
480	490	510	510	http://viewfinderpanoramas.org/dem3/SC17.zip	dem3/SC17.zip	SC17	-84	-8	-78	-12
510	490	540	510	http://viewfinderpanoramas.org/dem3/SC18.zip	dem3/SC18.zip	SC18	-78	-8	-72	-12
540	490	570	510	http://viewfinderpanoramas.org/dem3/SC19.zip	dem3/SC19.zip	SC19	-72	-8	-66	-12
570	490	600	510	http://viewfinderpanoramas.org/dem3/SC20.zip	dem3/SC20.zip	SC20	-66	-8	-60	-12
600	490	630	510	http://viewfinderpanoramas.org/dem3/SC21.zip	dem3/SC21.zip	SC21	-60	-8	-54	-12
630	490	660	510	http://viewfinderpanoramas.org/dem3/SC22.zip	dem3/SC22.zip	SC22	-54	-8	-48	-12
660	490	690	510	http://viewfinderpanoramas.org/dem3/SC23.zip	dem3/SC23.zip	SC23	-48	-8	-42	-12
690	490	720	510	http://viewfinderpanoramas.org/dem3/SC24.zip	dem3/SC24.zip	SC24	-42	-8	-36	-12
720	490	750	510	http://viewfinderpanoramas.org/dem3/SC25.zip	dem3/SC25.zip	SC25	-36	-8	-30	-12
960	490	990	510	http://viewfinderpanoramas.org/dem3/SC33.zip	dem3/SC33.zip	SC33	12	-8	18	-12
990	490	1020	510	http://viewfinderpanoramas.org/dem3/SC34.zip	dem3/SC34.zip	SC34	18	-8	24	-12
1020	490	1050	510	http://viewfinderpanoramas.org/dem3/SC35.zip	dem3/SC35.zip	SC35	24	-8	30	-12
1050	490	1080	510	http://viewfinderpanoramas.org/dem3/SC36.zip	dem3/SC36.zip	SC36	30	-8	36	-12
1080	490	1110	510	http://viewfinderpanoramas.org/dem3/SC37.zip	dem3/SC37.zip	SC37	36	-8	42	-12
1110	490	1140	510	http://viewfinderpanoramas.org/dem3/SC38.zip	dem3/SC38.zip	SC38	42	-8	48	-12
1140	490	1170	510	http://viewfinderpanoramas.org/dem3/SC39.zip	dem3/SC39.zip	SC39	48	-8	54	-12
1170	490	1200	510	http://viewfinderpanoramas.org/dem3/SC40.zip	dem3/SC40.zip	SC40	54	-8	60	-12
1380	490	1410	510	http://viewfinderpanoramas.org/dem3/SC47.zip	dem3/SC47.zip	SC47	96	-8	102	-12
1410	490	1440	510	http://viewfinderpanoramas.org/dem3/SC48.zip	dem3/SC48.zip	SC48	102	-8	108	-12
1440	490	1470	510	http://viewfinderpanoramas.org/dem3/SC49.zip	dem3/SC49.zip	SC49	108	-8	114	-12
1470	490	1500	510	http://viewfinderpanoramas.org/dem3/SC50.zip	dem3/SC50.zip	SC50	114	-8	120	-12
1500	490	1530	510	http://viewfinderpanoramas.org/dem3/SC51.zip	dem3/SC51.zip	SC51	120	-8	126	-12
1530	490	1560	510	http://viewfinderpanoramas.org/dem3/SC52.zip	dem3/SC52.zip	SC52	126	-8	132	-12
1560	490	1590	510	http://viewfinderpanoramas.org/dem3/SC53.zip	dem3/SC53.zip	SC53	132	-8	138	-12
1590	490	1620	510	http://viewfinderpanoramas.org/dem3/SC54.zip	dem3/SC54.zip	SC54	138	-8	144	-12
1620	490	1650	510	http://viewfinderpanoramas.org/dem3/SC55.zip	dem3/SC55.zip	SC55	144	-8	150	-12
1650	490	1680	510	http://viewfinderpanoramas.org/dem3/SC56.zip	dem3/SC56.zip	SC56	150	-8	156	-12
1680	490	1710	510	http://viewfinderpanoramas.org/dem3/SC57.zip	dem3/SC57.zip	SC57	156	-8	162	-12
1710	490	1740	510	http://viewfinderpanoramas.org/dem3/SC58.zip	dem3/SC58.zip	SC58	162	-8	168	-12
1740	490	1770	510	http://viewfinderpanoramas.org/dem3/SC59.zip	dem3/SC59.zip	SC59	168	-8	174	-12
1770	490	1800	510	http://viewfinderpanoramas.org/dem3/SC60.zip	dem3/SC60.zip	SC60	174	-8	180	-12
0	510	30	530	http://viewfinderpanoramas.org/dem3/SD01.zip	dem3/SD01.zip	SD01	-180	-12	-174	-16
30	510	60	530	http://viewfinderpanoramas.org/dem3/SD02.zip	dem3/SD02.zip	SD02	-174	-12	-168	-16
60	510	90	530	http://viewfinderpanoramas.org/dem3/SD03.zip	dem3/SD03.zip	SD03	-168	-12	-162	-16
120	510	150	530	http://viewfinderpanoramas.org/dem3/SD05.zip	dem3/SD05.zip	SD05	-156	-12	-150	-16
150	510	180	530	http://viewfinderpanoramas.org/dem3/SD06.zip	dem3/SD06.zip	SD06	-150	-12	-144	-16
180	510	210	530	http://viewfinderpanoramas.org/dem3/SD07.zip	dem3/SD07.zip	SD07	-144	-12	-138	-16
510	510	540	530	http://viewfinderpanoramas.org/dem3/SD18.zip	dem3/SD18.zip	SD18	-78	-12	-72	-16
540	510	570	530	http://viewfinderpanoramas.org/dem3/SD19.zip	dem3/SD19.zip	SD19	-72	-12	-66	-16
570	510	600	530	http://viewfinderpanoramas.org/dem3/SD20.zip	dem3/SD20.zip	SD20	-66	-12	-60	-16
600	510	630	530	http://viewfinderpanoramas.org/dem3/SD21.zip	dem3/SD21.zip	SD21	-60	-12	-54	-16
630	510	660	530	http://viewfinderpanoramas.org/dem3/SD22.zip	dem3/SD22.zip	SD22	-54	-12	-48	-16
660	510	690	530	http://viewfinderpanoramas.org/dem3/SD23.zip	dem3/SD23.zip	SD23	-48	-12	-42	-16
690	510	720	530	http://viewfinderpanoramas.org/dem3/SD24.zip	dem3/SD24.zip	SD24	-42	-12	-36	-16
870	510	900	530	http://viewfinderpanoramas.org/dem3/SD30.zip	dem3/SD30.zip	SD30	-6	-12	0	-16
930	510	960	530	http://viewfinderpanoramas.org/dem3/SD32.zip	dem3/SD32.zip	SD32	6	-12	12	-16
960	510	990	530	http://viewfinderpanoramas.org/dem3/SD33.zip	dem3/SD33.zip	SD33	12	-12	18	-16
990	510	1020	530	http://viewfinderpanoramas.org/dem3/SD34.zip	dem3/SD34.zip	SD34	18	-12	24	-16
1020	510	1050	530	http://viewfinderpanoramas.org/dem3/SD35.zip	dem3/SD35.zip	SD35	24	-12	30	-16
1050	510	1080	530	http://viewfinderpanoramas.org/dem3/SD36.zip	dem3/SD36.zip	SD36	30	-12	36	-16
1080	510	1110	530	http://viewfinderpanoramas.org/dem3/SD37.zip	dem3/SD37.zip	SD37	36	-12	42	-16
1110	510	1140	530	http://viewfinderpanoramas.org/dem3/SD38.zip	dem3/SD38.zip	SD38	42	-12	48	-16
1140	510	1170	530	http://viewfinderpanoramas.org/dem3/SD39.zip	dem3/SD39.zip	SD39	48	-12	54	-16
1170	510	1200	530	http://viewfinderpanoramas.org/dem3/SD40.zip	dem3/SD40.zip	SD40	54	-12	60	-16
1380	510	1410	530	http://viewfinderpanoramas.org/dem3/SD47.zip	dem3/SD47.zip	SD47	96	-12	102	-16
1500	510	1530	530	http://viewfinderpanoramas.org/dem3/SD51.zip	dem3/SD51.zip	SD51	120	-12	126	-16
1530	510	1560	530	http://viewfinderpanoramas.org/dem3/SD52.zip	dem3/SD52.zip	SD52	126	-12	132	-16
1560	510	1590	530	http://viewfinderpanoramas.org/dem3/SD53.zip	dem3/SD53.zip	SD53	132	-12	138	-16
1590	510	1620	530	http://viewfinderpanoramas.org/dem3/SD54.zip	dem3/SD54.zip	SD54	138	-12	144	-16
1620	510	1650	530	http://viewfinderpanoramas.org/dem3/SD55.zip	dem3/SD55.zip	SD55	144	-12	150	-16
1710	510	1740	530	http://viewfinderpanoramas.org/dem3/SD58.zip	dem3/SD58.zip	SD58	162	-12	168	-16
1740	510	1770	530	http://viewfinderpanoramas.org/dem3/SD59.zip	dem3/SD59.zip	SD59	168	-12	174	-16
1770	510	1800	530	http://viewfinderpanoramas.org/dem3/SD60.zip	dem3/SD60.zip	SD60	174	-12	180	-16
0	530	30	550	http://viewfinderpanoramas.org/dem3/SE01.zip	dem3/SE01.zip	SE01	-180	-16	-174	-20
30	530	60	550	http://viewfinderpanoramas.org/dem3/SE02.zip	dem3/SE02.zip	SE02	-174	-16	-168	-20
60	530	90	550	http://viewfinderpanoramas.org/dem3/SE03.zip	dem3/SE03.zip	SE03	-168	-16	-162	-20
90	530	120	550	http://viewfinderpanoramas.org/dem3/SE04.zip	dem3/SE04.zip	SE04	-162	-16	-156	-20
120	530	150	550	http://viewfinderpanoramas.org/dem3/SE05.zip	dem3/SE05.zip	SE05	-156	-16	-150	-20
150	530	180	550	http://viewfinderpanoramas.org/dem3/SE06.zip	dem3/SE06.zip	SE06	-150	-16	-144	-20
180	530	210	550	http://viewfinderpanoramas.org/dem3/SE07.zip	dem3/SE07.zip	SE07	-144	-16	-138	-20
210	530	240	550	http://viewfinderpanoramas.org/dem3/SE08.zip	dem3/SE08.zip	SE08	-138	-16	-132	-20
510	530	540	550	http://viewfinderpanoramas.org/dem3/SE18.zip	dem3/SE18.zip	SE18	-78	-16	-72	-20
540	530	570	550	http://viewfinderpanoramas.org/dem3/SE19.zip	dem3/SE19.zip	SE19	-72	-16	-66	-20
570	530	600	550	http://viewfinderpanoramas.org/dem3/SE20.zip	dem3/SE20.zip	SE20	-66	-16	-60	-20
600	530	630	550	http://viewfinderpanoramas.org/dem3/SE21.zip	dem3/SE21.zip	SE21	-60	-16	-54	-20
630	530	660	550	http://viewfinderpanoramas.org/dem3/SE22.zip	dem3/SE22.zip	SE22	-54	-16	-48	-20
660	530	690	550	http://viewfinderpanoramas.org/dem3/SE23.zip	dem3/SE23.zip	SE23	-48	-16	-42	-20
690	530	720	550	http://viewfinderpanoramas.org/dem3/SE24.zip	dem3/SE24.zip	SE24	-42	-16	-36	-20
870	530	900	550	http://viewfinderpanoramas.org/dem3/SE30.zip	dem3/SE30.zip	SE30	-6	-16	0	-20
930	530	960	550	http://viewfinderpanoramas.org/dem3/SE32.zip	dem3/SE32.zip	SE32	6	-16	12	-20
960	530	990	550	http://viewfinderpanoramas.org/dem3/SE33.zip	dem3/SE33.zip	SE33	12	-16	18	-20
990	530	1020	550	http://viewfinderpanoramas.org/dem3/SE34.zip	dem3/SE34.zip	SE34	18	-16	24	-20
1020	530	1050	550	http://viewfinderpanoramas.org/dem3/SE35.zip	dem3/SE35.zip	SE35	24	-16	30	-20
1050	530	1080	550	http://viewfinderpanoramas.org/dem3/SE36.zip	dem3/SE36.zip	SE36	30	-16	36	-20
1080	530	1110	550	http://viewfinderpanoramas.org/dem3/SE37.zip	dem3/SE37.zip	SE37	36	-16	42	-20
1110	530	1140	550	http://viewfinderpanoramas.org/dem3/SE38.zip	dem3/SE38.zip	SE38	42	-16	48	-20
